agent_id,residence,age_group,transport_pref,sensibility,doctor,home_x,home_y,work_x,work_y,initial_epi_state
324,dense_periphery,adult,car,0.204906,1,10,17,66,38,SUSCEPTIBLE
325,dense_periphery,adult,walking,0.276624,0,0,4,36,50,SUSCEPTIBLE
326,sparse_periphery,adult,car,0.670992,1,96,50,67,62,SUSCEPTIBLE
327,sparse_periphery,young,public_transit,0.43481,1,86,88,33,33,SUSCEPTIBLE
328,dense_periphery,young,walking,0.394324,1,13,11,51,67,SUSCEPTIBLE
329,dense_periphery,young,car,0.114774,1,9,18,61,60,SUSCEPTIBLE
330,sparse_periphery,young,car,0.485864,1,19,50,32,58,SUSCEPTIBLE
331,dense_periphery,adult,public_transit,0.185437,1,2,6,47,30,SUSCEPTIBLE
332,sparse_periphery,senior,car,0.470986,1,6,55,60,69,SUSCEPTIBLE
333,dense_periphery,young,public_transit,0.172718,0,3,10,46,67,SUSCEPTIBLE
334,sparse_periphery,adult,car,0.406425,1,13,48,36,62,SUSCEPTIBLE
335,sparse_periphery,adult,public_transit,0.956621,0,63,25,64,39,SUSCEPTIBLE
336,dense_periphery,senior,walking,0.41467,1,0,6,57,62,SUSCEPTIBLE
337,sparse_periphery,adult,public_transit,0.708838,1,16,25,37,62,SUSCEPTIBLE
338,sparse_periphery,adult,public_transit,0.221143,0,70,28,40,51,SUSCEPTIBLE
339,dense_periphery,young,public_transit,0.022064,0,6,7,45,38,SUSCEPTIBLE
340,dense_periphery,adult,public_transit,0.113477,0,8,6,32,63,SUSCEPTIBLE
341,sparse_periphery,young,public_transit,0.747454,1,8,60,31,38,SUSCEPTIBLE
342,dense_periphery,young,walking,0.381703,1,9,4,35,34,SUSCEPTIBLE
343,dense_periphery,senior,public_transit,0.3608,1,1,15,31,41,SUSCEPTIBLE
344,dense_periphery,young,public_transit,0.521722,1,1,6,61,58,SUSCEPTIBLE
345,sparse_periphery,adult,public_transit,0.879341,1,43,73,62,34,SUSCEPTIBLE
346,sparse_periphery,adult,car,0.517707,1,18,41,30,55,SUSCEPTIBLE
347,sparse_periphery,senior,public_transit,0.482204,1,39,3,69,56,SUSCEPTIBLE
348,sparse_periphery,adult,public_transit,0.702958,1,19,22,33,35,SUSCEPTIBLE
349,dense_periphery,young,car,0.353161,1,3,12,66,55,SUSCEPTIBLE
350,sparse_periphery,child,public_transit,0.868879,1,21,47,44,66,SUSCEPTIBLE
351,sparse_periphery,young,car,0.579267,0,86,2,67,47,SUSCEPTIBLE
352,dense_periphery,senior,public_transit,0.244927,0,2,10,58,62,SUSCEPTIBLE
353,sparse_periphery,senior,public_transit,0.81169,1,82,83,66,30,SUSCEPTIBLE
354,dense_periphery,young,public_transit,0.326379,1,4,9,54,48,SUSCEPTIBLE
355,sparse_periphery,young,public_transit,0.561193,1,16,99,59,31,SUSCEPTIBLE
356,sparse_periphery,adult,car,0.593922,0,55,74,41,56,SUSCEPTIBLE
357,sparse_periphery,adult,walking,0.629834,0,79,62,32,60,SUSCEPTIBLE
358,sparse_periphery,adult,public_transit,0.742932,1,81,41,56,54,SUSCEPTIBLE
359,sparse_periphery,young,walking,0.394925,1,68,86,36,56,SUSCEPTIBLE
360,dense_periphery,adult,walking,0.620175,1,10,9,59,33,SUSCEPTIBLE
361,sparse_periphery,child,car,0.758274,1,43,70,52,39,SUSCEPTIBLE
362,sparse_periphery,senior,public_transit,0.686909,0,56,94,43,45,SUSCEPTIBLE
363,sparse_periphery,senior,public_transit,0.406722,1,84,9,32,34,SUSCEPTIBLE
364,sparse_periphery,adult,public_transit,0.777304,0,9,75,31,51,SUSCEPTIBLE
365,sparse_periphery,adult,public_transit,0.577556,1,99,49,57,49,SUSCEPTIBLE
366,sparse_periphery,adult,public_transit,0.906322,1,97,66,41,33,SUSCEPTIBLE
367,sparse_periphery,adult,public_transit,0.565107,0,69,80,34,30,SUSCEPTIBLE
368,dense_periphery,senior,public_transit,0.264949,0,4,11,36,35,SUSCEPTIBLE
369,dense_periphery,young,public_transit,0.060747,0,10,15,67,36,SUSCEPTIBLE
370,sparse_periphery,child,car,0.665699,1,2,58,64,42,SUSCEPTIBLE
371,sparse_periphery,adult,public_transit,0.648913,0,40,83,33,39,SUSCEPTIBLE
372,sparse_periphery,young,public_transit,0.493592,0,77,6,32,38,SUSCEPTIBLE
373,dense_periphery,adult,public_transit,0.352765,1,6,3,40,60,SUSCEPTIBLE
374,sparse_periphery,adult,car,0.726026,1,86,40,40,48,SUSCEPTIBLE
375,sparse_periphery,senior,walking,0.708959,1,41,95,51,30,SUSCEPTIBLE
376,sparse_periphery,young,public_transit,0.700622,0,27,22,57,43,SUSCEPTIBLE
377,dense_periphery,young,public_transit,0.146659,1,12,3,50,53,SUSCEPTIBLE
378,sparse_periphery,child,walking,0.776162,0,87,36,61,55,SUSCEPTIBLE
379,sparse_periphery,adult,public_transit,0.313931,0,9,98,46,43,SUSCEPTIBLE
380,dense_periphery,adult,car,0.189387,1,8,2,63,39,SUSCEPTIBLE
381,sparse_periphery,senior,car,0.358206,0,8,63,58,62,SUSCEPTIBLE
382,dense_periphery,child,car,0.054054,0,6,5,55,68,SUSCEPTIBLE
383,sparse_periphery,young,car,0.081901,0,88,76,63,36,SUSCEPTIBLE
384,sparse_periphery,young,public_transit,0.661988,0,76,26,54,38,SUSCEPTIBLE
385,sparse_periphery,adult,car,0.894409,0,89,19,48,52,SUSCEPTIBLE
386,sparse_periphery,adult,public_transit,0.523919,1,4,70,43,45,SUSCEPTIBLE
387,dense_periphery,adult,public_transit,0.18105,0,1,17,45,51,SUSCEPTIBLE
388,sparse_periphery,young,car,0.911215,1,12,97,48,44,SUSCEPTIBLE
389,sparse_periphery,young,car,0.275308,1,78,53,55,51,SUSCEPTIBLE
390,sparse_periphery,young,public_transit,0.717435,0,89,70,35,56,SUSCEPTIBLE
391,sparse_periphery,young,car,0.586812,0,54,84,36,45,SUSCEPTIBLE
392,sparse_periphery,senior,public_transit,0.396908,1,41,93,45,39,SUSCEPTIBLE
393,sparse_periphery,senior,car,0.519222,1,84,84,48,44,SUSCEPTIBLE
394,sparse_periphery,young,car,0.441868,0,71,54,59,51,SUSCEPTIBLE
395,sparse_periphery,adult,public_transit,0.161119,1,15,51,35,60,SUSCEPTIBLE
396,sparse_periphery,young,public_transit,0.583622,1,56,91,55,69,SUSCEPTIBLE
397,dense_periphery,adult,car,0.202745,1,2,2,41,60,SUSCEPTIBLE
398,sparse_periphery,senior,public_transit,0.696674,1,88,12,51,56,SUSCEPTIBLE
399,sparse_periphery,senior,public_transit,0.769011,1,33,27,43,32,SUSCEPTIBLE
400,sparse_periphery,senior,public_transit,0.675074,1,98,31,57,69,SUSCEPTIBLE
401,dense_periphery,young,public_transit,0.114346,0,9,17,42,42,SUSCEPTIBLE
402,dense_periphery,senior,public_transit,0.186144,1,2,19,39,62,SUSCEPTIBLE
403,sparse_periphery,young,walking,0.689855,1,33,11,59,42,SUSCEPTIBLE
404,sparse_periphery,young,public_transit,0.420449,1,83,6,69,58,SUSCEPTIBLE
405,sparse_periphery,adult,car,0.653504,1,14,79,30,62,SUSCEPTIBLE
406,sparse_periphery,adult,walking,0.924621,1,35,99,36,41,SUSCEPTIBLE
407,sparse_periphery,adult,public_transit,0.687036,0,80,76,50,44,SUSCEPTIBLE
408,sparse_periphery,adult,public_transit,0.656908,1,71,25,64,47,SUSCEPTIBLE
409,dense_periphery,adult,walking,0.051027,0,2,7,65,68,EXPOSED
410,dense_periphery,young,public_transit,0.074587,0,0,13,53,36,SUSCEPTIBLE
411,sparse_periphery,adult,car,0.789248,0,11,67,44,53,SUSCEPTIBLE
412,sparse_periphery,adult,public_transit,0.761238,1,3,32,38,46,SUSCEPTIBLE
413,sparse_periphery,adult,public_transit,0.479423,1,69,81,49,53,SUSCEPTIBLE
414,dense_periphery,senior,public_transit,0.087873,1,12,5,35,57,SUSCEPTIBLE
415,dense_periphery,adult,public_transit,0.131777,1,13,3,61,44,SUSCEPTIBLE
416,sparse_periphery,adult,car,0.77831,1,75,97,54,56,SUSCEPTIBLE
417,dense_periphery,child,public_transit,0.415022,0,7,15,59,63,SUSCEPTIBLE
418,sparse_periphery,senior,walking,0.747542,1,56,5,67,45,SUSCEPTIBLE
419,sparse_periphery,senior,walking,0.495038,1,88,62,61,60,INFECTIOUS_ASYMPTOMATIC
420,sparse_periphery,senior,public_transit,0.439683,1,24,82,65,47,SUSCEPTIBLE
421,sparse_periphery,adult,public_transit,0.786945,1,4,74,45,65,SUSCEPTIBLE
422,sparse_periphery,young,public_transit,0.385764,1,71,12,68,30,SUSCEPTIBLE
423,sparse_periphery,adult,walking,0.163902,1,65,74,62,39,SUSCEPTIBLE
424,sparse_periphery,young,public_transit,0.967829,0,0,45,38,53,SUSCEPTIBLE
425,dense_periphery,adult,car,0.298449,1,7,8,56,38,SUSCEPTIBLE
426,sparse_periphery,adult,car,0.427969,1,5,71,54,67,SUSCEPTIBLE
427,dense_periphery,young,car,0.318447,0,4,12,65,54,SUSCEPTIBLE
428,dense_periphery,adult,car,0.154736,0,7,3,39,46,SUSCEPTIBLE
429,dense_periphery,young,car,0.401658,0,9,13,32,31,SUSCEPTIBLE
430,sparse_periphery,adult,public_transit,0.214197,1,19,61,57,48,SUSCEPTIBLE
431,sparse_periphery,child,public_transit,0.351802,0,94,25,35,61,SUSCEPTIBLE
432,sparse_periphery,adult,car,0.540214,1,3,53,43,46,SUSCEPTIBLE
433,sparse_periphery,adult,public_transit,0.588985,0,97,45,61,36,SUSCEPTIBLE
434,sparse_periphery,adult,walking,0.592833,1,25,28,36,52,SUSCEPTIBLE
435,dense_periphery,adult,public_transit,0.063819,1,8,13,48,45,SUSCEPTIBLE
436,sparse_periphery,young,public_transit,0.750337,1,14,93,38,35,SUSCEPTIBLE
437,sparse_periphery,child,public_transit,0.59384,0,13,26,57,36,SUSCEPTIBLE
438,dense_periphery,child,public_transit,0.167711,0,9,3,65,68,SUSCEPTIBLE
439,sparse_periphery,young,car,0.622166,1,65,76,57,68,SUSCEPTIBLE
440,dense_periphery,young,public_transit,0.142958,0,6,11,59,32,SUSCEPTIBLE
441,sparse_periphery,senior,public_transit,0.72565,1,63,16,53,41,SUSCEPTIBLE
442,sparse_periphery,adult,public_transit,0.754378,0,61,75,38,56,SUSCEPTIBLE
443,sparse_periphery,young,walking,0.890453,1,76,87,46,53,SUSCEPTIBLE
444,dense_periphery,young,car,0.587199,0,5,3,31,45,SUSCEPTIBLE
445,sparse_periphery,young,walking,0.708291,1,12,32,30,43,SUSCEPTIBLE
446,dense_periphery,child,car,0.067617,0,1,10,50,41,SUSCEPTIBLE
447,sparse_periphery,child,car,0.970325,0,36,27,31,38,SUSCEPTIBLE
448,sparse_periphery,young,walking,0.552712,1,75,52,35,43,SUSCEPTIBLE
449,dense_periphery,young,public_transit,0.254389,1,10,18,47,57,SUSCEPTIBLE
450,sparse_periphery,child,walking,0.868312,1,35,29,65,31,SUSCEPTIBLE
451,sparse_periphery,adult,walking,0.675101,0,5,92,43,37,SUSCEPTIBLE
452,dense_periphery,adult,walking,0.269653,0,11,12,52,61,SUSCEPTIBLE
453,sparse_periphery,adult,walking,0.808724,0,50,77,35,65,SUSCEPTIBLE
454,sparse_periphery,young,public_transit,0.325835,0,85,38,31,54,SUSCEPTIBLE
455,dense_periphery,senior,car,0.06346,1,8,8,56,36,SUSCEPTIBLE
456,sparse_periphery,adult,public_transit,0.648136,0,59,28,47,46,SUSCEPTIBLE
457,dense_periphery,child,car,0.623055,0,12,2,56,40,SUSCEPTIBLE
458,sparse_periphery,adult,car,0.708588,1,19,24,61,49,SUSCEPTIBLE
459,sparse_periphery,senior,walking,0.644111,1,1,40,57,48,SUSCEPTIBLE
460,dense_periphery,adult,public_transit,0.28109,1,0,16,59,57,SUSCEPTIBLE
461,dense_periphery,adult,walking,0.30787,1,7,13,65,62,SUSCEPTIBLE
462,sparse_periphery,adult,public_transit,0.456374,1,22,91,69,32,SUSCEPTIBLE
463,dense_periphery,child,car,0.377532,1,0,1,42,63,SUSCEPTIBLE
464,dense_periphery,senior,car,0.08546,1,5,1,46,35,SUSCEPTIBLE
465,dense_periphery,senior,car,0.353066,1,3,10,63,51,SUSCEPTIBLE
466,sparse_periphery,adult,public_transit,0.764702,0,76,46,33,62,SUSCEPTIBLE
467,dense_periphery,child,public_transit,0.079995,1,10,1,43,60,SUSCEPTIBLE
468,dense_periphery,adult,car,0.342031,0,8,3,67,32,SUSCEPTIBLE
469,sparse_periphery,senior,public_transit,0.637965,1,18,77,66,38,SUSCEPTIBLE
470,sparse_periphery,senior,public_transit,0.745892,1,27,47,68,56,SUSCEPTIBLE
471,dense_periphery,adult,car,0.294157,1,9,5,65,38,SUSCEPTIBLE
472,sparse_periphery,child,car,0.847806,1,9,81,69,34,SUSCEPTIBLE
473,sparse_periphery,young,car,0.957931,1,99,48,62,50,SUSCEPTIBLE
474,sparse_periphery,adult,car,0.906983,0,98,84,38,68,SUSCEPTIBLE
475,sparse_periphery,young,public_transit,0.796335,1,7,38,52,53,SUSCEPTIBLE
476,dense_periphery,senior,walking,0.153246,0,6,1,49,44,SUSCEPTIBLE
477,sparse_periphery,senior,car,0.504291,0,11,31,35,57,SUSCEPTIBLE
478,dense_periphery,adult,car,0.298109,1,1,4,68,33,SUSCEPTIBLE
479,sparse_periphery,young,public_transit,0.740757,1,97,26,32,37,SUSCEPTIBLE
480,sparse_periphery,senior,public_transit,0.334178,1,26,71,59,53,SUSCEPTIBLE
481,dense_periphery,young,car,0.443734,1,9,14,33,59,SUSCEPTIBLE
482,sparse_periphery,adult,car,0.68262,1,84,88,33,31,SUSCEPTIBLE
483,dense_periphery,young,walking,0.286889,0,10,0,40,52,SUSCEPTIBLE
484,sparse_periphery,young,car,0.851601,0,24,93,57,41,SUSCEPTIBLE
485,sparse_periphery,young,car,0.839542,0,82,14,40,61,SUSCEPTIBLE
486,sparse_periphery,senior,public_transit,0.238118,0,80,29,64,49,SUSCEPTIBLE
487,sparse_periphery,adult,walking,0.878629,1,92,29,47,30,SUSCEPTIBLE
488,sparse_periphery,senior,public_transit,0.889071,1,89,23,46,47,SUSCEPTIBLE
489,dense_periphery,adult,public_transit,0.187388,0,9,5,69,65,SUSCEPTIBLE
490,dense_periphery,young,public_transit,0.066934,1,4,19,43,43,SUSCEPTIBLE
491,sparse_periphery,young,public_transit,0.65348,1,55,89,48,41,SUSCEPTIBLE
492,dense_periphery,young,car,0.417249,1,4,6,38,48,SUSCEPTIBLE
493,dense_periphery,adult,car,0.193131,1,3,16,64,43,SUSCEPTIBLE
494,sparse_periphery,adult,public_transit,0.697608,1,97,73,40,64,SUSCEPTIBLE
495,sparse_periphery,adult,walking,0.413808,1,18,22,46,66,SUSCEPTIBLE
496,sparse_periphery,adult,car,0.898803,1,83,78,65,43,SUSCEPTIBLE
497,sparse_periphery,child,public_transit,0.612593,1,0,26,41,37,SUSCEPTIBLE
498,sparse_periphery,adult,car,0.493736,1,93,58,41,65,SUSCEPTIBLE
499,sparse_periphery,child,public_transit,0.532979,0,53,6,66,40,SUSCEPTIBLE
500,sparse_periphery,adult,walking,0.536713,1,88,24,34,62,SUSCEPTIBLE
501,dense_periphery,senior,car,0.068592,1,13,17,37,55,SUSCEPTIBLE
502,dense_periphery,young,public_transit,0.494301,0,0,2,45,54,SUSCEPTIBLE
503,dense_periphery,senior,car,0.394822,0,5,8,63,32,SUSCEPTIBLE
504,sparse_periphery,young,walking,0.516705,1,27,71,55,63,SUSCEPTIBLE
505,sparse_periphery,young,public_transit,0.705284,1,85,90,39,66,SUSCEPTIBLE
506,sparse_periphery,adult,public_transit,0.524717,0,38,4,51,68,SUSCEPTIBLE
507,sparse_periphery,senior,car,0.756961,1,38,86,64,45,SUSCEPTIBLE
508,sparse_periphery,adult,public_transit,0.205813,0,2,22,53,51,SUSCEPTIBLE
509,sparse_periphery,adult,public_transit,0.721441,1,0,25,67,40,SUSCEPTIBLE
510,sparse_periphery,senior,public_transit,0.753426,1,84,59,45,53,SUSCEPTIBLE
511,dense_periphery,senior,public_transit,0.162323,0,14,14,47,49,SUSCEPTIBLE
512,sparse_periphery,adult,car,0.4586,0,5,70,36,66,SUSCEPTIBLE
513,dense_periphery,adult,car,0.174056,0,3,16,53,39,SUSCEPTIBLE
514,dense_periphery,young,public_transit,0.231921,0,8,15,55,31,SUSCEPTIBLE
515,sparse_periphery,senior,car,0.411441,0,85,5,62,43,SUSCEPTIBLE
516,dense_periphery,young,walking,0.277026,1,11,18,57,60,SUSCEPTIBLE
517,sparse_periphery,adult,walking,0.748712,1,80,81,51,30,SUSCEPTIBLE
518,dense_periphery,senior,public_transit,0.144077,0,3,0,34,57,SUSCEPTIBLE
519,sparse_periphery,adult,public_transit,0.193095,1,19,37,63,46,SUSCEPTIBLE
520,sparse_periphery,adult,public_transit,0.598311,0,30,20,69,45,SUSCEPTIBLE
521,dense_periphery,child,public_transit,0.411457,1,11,11,56,47,SUSCEPTIBLE
522,dense_periphery,young,public_transit,0.089979,0,13,14,34,50,SUSCEPTIBLE
523,dense_periphery,young,car,0.181674,0,2,11,53,59,SUSCEPTIBLE
524,dense_periphery,young,public_transit,0.120324,0,12,2,46,47,SUSCEPTIBLE
525,sparse_periphery,young,public_transit,0.659443,1,20,1,60,61,SUSCEPTIBLE
526,sparse_periphery,adult,public_transit,0.180049,0,8,81,58,33,SUSCEPTIBLE
527,dense_periphery,senior,public_transit,0.190382,0,8,11,58,62,SUSCEPTIBLE
528,dense_periphery,young,car,0.337227,0,7,13,64,44,SUSCEPTIBLE
529,sparse_periphery,young,public_transit,0.530942,0,96,92,52,38,SUSCEPTIBLE
530,sparse_periphery,young,walking,0.589715,0,46,76,41,52,SUSCEPTIBLE
531,sparse_periphery,young,car,0.67116,1,37,13,30,61,SUSCEPTIBLE
532,sparse_periphery,young,public_transit,0.819885,1,87,42,57,61,SUSCEPTIBLE
533,sparse_periphery,adult,car,0.722212,0,86,9,67,49,SUSCEPTIBLE
534,dense_periphery,young,car,0.125773,1,14,8,63,58,SUSCEPTIBLE
535,sparse_periphery,child,public_transit,0.537166,1,76,7,52,61,SUSCEPTIBLE
536,sparse_periphery,adult,car,0.6716,1,15,81,39,65,SUSCEPTIBLE
537,dense_periphery,adult,public_transit,0.213824,1,11,14,43,30,SUSCEPTIBLE
538,sparse_periphery,child,public_transit,0.48332,0,7,47,51,38,SUSCEPTIBLE
539,dense_periphery,senior,public_transit,0.46594,0,13,13,65,37,SUSCEPTIBLE
540,sparse_periphery,adult,car,0.70073,0,22,30,38,31,SUSCEPTIBLE
541,dense_periphery,adult,public_transit,0.246401,0,1,16,40,50,SUSCEPTIBLE
542,sparse_periphery,child,public_transit,0.408889,0,44,2,45,54,SUSCEPTIBLE
543,sparse_periphery,young,public_transit,0.852555,1,87,89,55,40,SUSCEPTIBLE
544,sparse_periphery,senior,public_transit,0.639582,0,4,35,42,46,SUSCEPTIBLE
545,sparse_periphery,child,public_transit,0.949977,1,9,92,32,49,SUSCEPTIBLE
546,dense_periphery,young,walking,0.107562,1,8,14,50,39,SUSCEPTIBLE
547,sparse_periphery,adult,walking,0.718592,0,84,3,52,46,SUSCEPTIBLE
548,sparse_periphery,young,public_transit,0.58719,1,63,28,56,61,SUSCEPTIBLE
549,dense_periphery,senior,public_transit,0.297408,1,11,8,45,48,SUSCEPTIBLE
550,dense_periphery,adult,public_transit,0.481683,1,5,5,54,42,SUSCEPTIBLE
551,sparse_periphery,young,car,0.756815,1,21,32,46,49,SUSCEPTIBLE
552,sparse_periphery,young,public_transit,0.817437,0,19,57,69,42,SUSCEPTIBLE
553,sparse_periphery,adult,public_transit,0.570575,0,96,27,69,45,SUSCEPTIBLE
554,sparse_periphery,senior,public_transit,0.749887,0,3,82,32,46,SUSCEPTIBLE
555,sparse_periphery,senior,car,0.406759,1,36,96,60,45,SUSCEPTIBLE
556,dense_periphery,adult,public_transit,0.359105,0,1,13,61,63,SUSCEPTIBLE
557,dense_periphery,adult,public_transit,0.276517,1,14,5,62,38,SUSCEPTIBLE
558,sparse_periphery,young,car,0.651829,1,43,98,49,40,SUSCEPTIBLE
559,dense_periphery,child,walking,0.429724,0,9,2,35,36,SUSCEPTIBLE
560,sparse_periphery,senior,walking,0.650513,0,14,74,52,42,SUSCEPTIBLE
561,sparse_periphery,adult,public_transit,0.283055,0,91,15,49,51,SUSCEPTIBLE
562,sparse_periphery,young,walking,0.246852,0,17,97,65,51,SUSCEPTIBLE
563,dense_periphery,young,public_transit,0.091161,0,13,14,54,53,SUSCEPTIBLE
564,sparse_periphery,young,public_transit,0.822603,1,58,87,54,36,SUSCEPTIBLE
565,sparse_periphery,adult,car,0.820254,1,71,6,53,43,SUSCEPTIBLE
566,sparse_periphery,child,walking,0.490554,0,97,41,55,69,SUSCEPTIBLE
567,sparse_periphery,young,walking,0.332124,1,79,82,47,59,SUSCEPTIBLE
568,sparse_periphery,adult,public_transit,0.843607,1,61,96,46,37,SUSCEPTIBLE
569,dense_periphery,adult,car,0.401119,1,14,17,61,59,SUSCEPTIBLE
570,sparse_periphery,senior,public_transit,0.799075,0,72,0,40,31,SUSCEPTIBLE
571,dense_periphery,adult,car,0.315301,0,8,16,68,34,SUSCEPTIBLE
572,sparse_periphery,young,car,0.855512,0,36,6,40,65,SUSCEPTIBLE
573,dense_periphery,young,car,0.263329,0,1,9,60,33,SUSCEPTIBLE
574,sparse_periphery,young,public_transit,0.25051,0,25,77,39,33,SUSCEPTIBLE
575,dense_periphery,young,public_transit,0.349581,1,0,5,40,52,SUSCEPTIBLE
576,sparse_periphery,young,public_transit,0.818693,1,28,87,40,38,SUSCEPTIBLE
577,dense_periphery,young,walking,0.355737,0,6,12,49,34,SUSCEPTIBLE
578,sparse_periphery,senior,public_transit,0.751265,1,76,59,47,35,SUSCEPTIBLE
579,dense_periphery,adult,public_transit,0.743126,0,7,7,34,51,SUSCEPTIBLE
580,sparse_periphery,senior,car,0.875005,1,94,43,39,55,SUSCEPTIBLE
581,dense_periphery,adult,public_transit,0.199338,0,11,6,52,56,SUSCEPTIBLE
582,dense_periphery,child,walking,0.244182,0,8,14,53,38,SUSCEPTIBLE
583,sparse_periphery,young,public_transit,0.74506,0,97,32,32,32,SUSCEPTIBLE
584,dense_periphery,senior,walking,0.234518,1,4,18,40,46,SUSCEPTIBLE
585,sparse_periphery,young,car,0.858742,1,36,17,35,69,SUSCEPTIBLE
586,sparse_periphery,young,public_transit,0.653408,0,39,25,35,34,SUSCEPTIBLE
587,dense_periphery,young,car,0.120731,0,13,6,65,56,SUSCEPTIBLE
588,sparse_periphery,child,walking,0.509173,1,17,34,46,39,SUSCEPTIBLE
589,sparse_periphery,young,public_transit,0.553143,0,85,8,30,60,SUSCEPTIBLE
590,dense_periphery,senior,walking,0.112501,0,4,0,37,52,SUSCEPTIBLE
591,sparse_periphery,adult,public_transit,0.664086,0,23,3,68,38,SUSCEPTIBLE
592,sparse_periphery,adult,public_transit,0.499488,0,81,75,66,56,SUSCEPTIBLE
593,dense_periphery,young,walking,0.115476,0,5,3,61,34,SUSCEPTIBLE
594,sparse_periphery,child,walking,0.413482,1,70,96,49,66,SUSCEPTIBLE
595,sparse_periphery,adult,public_transit,0.56452,1,18,48,48,40,SUSCEPTIBLE
596,sparse_periphery,adult,public_transit,0.553268,1,66,99,49,46,SUSCEPTIBLE
597,dense_periphery,young,public_transit,0.599862,0,9,4,64,34,SUSCEPTIBLE
598,sparse_periphery,adult,car,0.619209,0,94,1,45,59,SUSCEPTIBLE
599,sparse_periphery,adult,public_transit,0.893263,1,95,12,41,47,SUSCEPTIBLE
600,sparse_periphery,adult,public_transit,0.825711,0,70,33,57,65,SUSCEPTIBLE
601,dense_periphery,young,public_transit,0.404416,0,0,10,57,39,SUSCEPTIBLE
602,sparse_periphery,adult,public_transit,0.671301,1,98,44,69,43,SUSCEPTIBLE
603,sparse_periphery,adult,public_transit,0.698008,0,83,89,56,32,SUSCEPTIBLE
604,sparse_periphery,adult,car,0.48362,1,42,86,37,36,SUSCEPTIBLE
605,sparse_periphery,senior,walking,0.954208,0,85,56,52,64,SUSCEPTIBLE
606,dense_periphery,adult,walking,0.299946,1,0,2,38,65,SUSCEPTIBLE
607,sparse_periphery,adult,car,0.598936,1,98,43,44,51,SUSCEPTIBLE
608,sparse_periphery,child,walking,0.658209,1,7,96,45,60,SUSCEPTIBLE
609,sparse_periphery,young,walking,0.565976,1,29,85,46,65,SUSCEPTIBLE
610,sparse_periphery,young,car,0.576816,0,49,12,30,35,SUSCEPTIBLE
611,sparse_periphery,young,walking,0.693306,1,79,61,64,47,SUSCEPTIBLE
612,sparse_periphery,young,public_transit,0.505199,1,90,62,68,49,SUSCEPTIBLE
613,sparse_periphery,young,car,0.952357,0,82,25,34,53,SUSCEPTIBLE
614,sparse_periphery,young,walking,0.731208,0,86,34,58,39,SUSCEPTIBLE
615,sparse_periphery,senior,public_transit,0.872857,1,3,69,32,52,SUSCEPTIBLE
616,dense_periphery,young,public_transit,0.290163,1,2,19,47,49,SUSCEPTIBLE
617,sparse_periphery,adult,walking,0.62005,1,6,79,41,47,SUSCEPTIBLE
618,sparse_periphery,senior,public_transit,0.740845,0,64,71,65,43,SUSCEPTIBLE
619,sparse_periphery,child,public_transit,0.443379,0,90,91,59,42,SUSCEPTIBLE
620,sparse_periphery,adult,car,0.726287,1,18,19,63,35,SUSCEPTIBLE
621,sparse_periphery,young,car,0.692171,1,19,96,63,49,SUSCEPTIBLE
622,dense_periphery,young,car,0.156552,1,12,1,67,36,SUSCEPTIBLE
623,dense_periphery,young,car,0.327664,0,8,2,31,68,SUSCEPTIBLE
624,sparse_periphery,adult,public_transit,0.633985,1,84,99,52,45,SUSCEPTIBLE
625,sparse_periphery,young,car,0.579135,0,38,23,62,30,SUSCEPTIBLE
626,dense_periphery,senior,car,0.285874,0,1,18,31,61,SUSCEPTIBLE
627,sparse_periphery,adult,car,0.552856,0,53,25,55,51,SUSCEPTIBLE
628,dense_periphery,adult,car,0.088679,1,14,4,68,34,SUSCEPTIBLE
629,sparse_periphery,young,walking,0.40431,0,29,43,54,67,SUSCEPTIBLE
630,sparse_periphery,young,walking,0.961951,0,85,49,69,42,SUSCEPTIBLE
